DATE,DIA US Equity,QQQ US Equity,SPY US Equity
2021-01-04,302.32,309.31,368.79
2021-01-05,303.84,311.86,371.33
2021-01-06,308.21,307.54,373.55
2021-01-07,310.5,314.98,379.1
2021-01-08,311.04,319.03,381.26
2021-01-09,311.04,319.03,381.26
2021-01-10,311.04,319.03,381.26
2021-01-11,310.17,314.42,378.69
2021-01-12,310.74,313.92,378.77
2021-01-13,310.63,316.04,379.79
2021-01-14,310.05,314.35,378.46
2021-01-15,308.12,311.86,375.7
2021-01-16,308.12,311.86,375.7
2021-01-17,308.12,311.86,375.7
2021-01-18,308.12,311.86,375.7
2021-01-19,309.32,316.41,378.65
2021-01-20,311.77,323.77,383.89
2021-01-21,311.87,326.36,384.24
2021-01-22,309.97,325.42,382.88
2021-01-23,309.97,325.42,382.88
2021-01-24,309.97,325.42,382.88
2021-01-25,309.65,328.11,384.39
2021-01-26,309.39,328.59,383.79
2021-01-27,303.26,319.43,374.41
2021-01-28,306.07,321.32,377.63
2021-01-29,299.81,314.56,370.07
2021-01-30,299.81,314.56,370.07
2021-01-31,299.81,314.56,370.07
2021-02-01,302.02,322.42,376.23
2021-02-02,306.82,327.68,381.55
2021-02-03,307.26,326.38,381.85
2021-02-04,310.67,330.24,386.19
2021-02-05,311.54,331.36,387.71
2021-02-06,311.54,331.36,387.71
2021-02-07,311.54,331.36,387.71
2021-02-08,313.89,333.58,390.51
2021-02-09,313.92,333.51,390.25
2021-02-10,314.5,332.75,390.08
2021-02-11,314.68,334.58,390.71
2021-02-12,315.04,336.45,392.64
2021-02-13,315.04,336.45,392.64
2021-02-14,315.04,336.45,392.64
2021-02-15,315.04,336.45,392.64
2021-02-16,315.58,335.54,392.3
2021-02-17,316.6,333.93,392.39
2021-02-18,315.56,332.47,390.72
2021-02-19,314.92,331.02,390.03
2021-02-20,314.92,331.02,390.03
2021-02-21,314.92,331.02,390.03
2021-02-22,315.21,322.44,387.03
2021-02-23,315.39,321.48,387.5
2021-02-24,319.53,324.13,391.77
2021-02-25,313.98,312.83,382.33
2021-02-26,309.45,314.14,380.36
2021-02-27,309.45,314.14,380.36
2021-02-28,309.45,314.14,380.36
2021-03-01,315.59,323.59,389.58
2021-03-02,314.19,318.4,386.54
2021-03-03,312.99,309.16,381.42
2021-03-04,309.58,304.1,376.7
2021-03-05,315.24,308.68,383.63
2021-03-06,315.24,308.68,383.63
2021-03-07,315.24,308.68,383.63
2021-03-08,318.25,299.94,381.72
2021-03-09,318.61,311.77,387.17
2021-03-10,323.33,310.88,389.58
2021-03-11,325.33,318.04,393.53
2021-03-12,328.31,315.46,394.06
2021-03-13,328.31,315.46,394.06
2021-03-14,328.31,315.46,394.06
2021-03-15,330.09,318.83,396.41
2021-03-16,328.86,320.58,395.91
2021-03-17,330.77,321.9,397.26
2021-03-18,329.36,312.04,391.48
2021-03-19,326.01,313.14,389.48
2021-03-20,326.01,313.14,389.48
2021-03-21,326.01,313.14,389.48
2021-03-22,327.24,318.61,392.59
2021-03-23,324.06,317.22,389.5
2021-03-24,324.08,311.87,387.52
2021-03-25,326.19,311.33,389.7
2021-03-26,330.61,316.0,395.98
2021-03-27,330.61,316.0,395.98
2021-03-28,330.61,316.0,395.98
2021-03-29,331.66,315.91,395.78
2021-03-30,330.82,314.32,394.73
2021-03-31,330.18,319.13,396.33
2021-04-01,331.45,324.57,400.61
2021-04-02,331.45,324.57,400.61
2021-04-03,331.45,324.57,400.61
2021-04-04,331.45,324.57,400.61
2021-04-05,335.2,331.05,406.36
2021-04-06,334.37,330.82,406.12
2021-04-07,334.37,331.62,406.59
2021-04-08,335.13,335.08,408.52
2021-04-09,337.86,337.11,411.49
2021-04-10,337.86,337.11,411.49
2021-04-11,337.86,337.11,411.49
2021-04-12,337.55,336.67,411.64
2021-04-13,336.79,340.6,412.86
2021-04-14,337.53,336.51,411.45
2021-04-15,340.44,341.61,415.87
2021-04-16,341.86,342.01,417.26
2021-04-17,341.86,342.01,417.26
2021-04-18,341.86,342.01,417.26
2021-04-19,340.75,338.88,415.21
2021-04-20,338.12,336.41,412.17
2021-04-21,341.3,339.29,416.07
2021-04-22,338.12,335.2,412.27
2021-04-23,340.43,339.42,416.74
2021-04-24,340.43,339.42,416.74
2021-04-25,340.43,339.42,416.74
2021-04-26,339.87,341.63,417.61
2021-04-27,339.83,340.15,417.52
2021-04-28,338.37,339.0,417.4
2021-04-29,340.57,340.22,420.06
2021-04-30,338.94,337.99,417.3
2021-05-01,338.94,337.99,417.3
2021-05-02,338.94,337.99,417.3
2021-05-03,341.11,336.19,418.2
2021-05-04,341.49,330.14,415.62
2021-05-05,342.28,329.03,415.75
2021-05-06,345.51,331.51,419.07
2021-05-07,347.88,334.2,422.12
2021-05-08,347.88,334.2,422.12
2021-05-09,347.88,334.2,422.12
2021-05-10,347.74,325.76,417.94
2021-05-11,342.91,325.31,414.21
2021-05-12,336.0,316.89,405.41
2021-05-13,340.45,319.34,410.28
2021-05-14,344.26,326.39,416.58
2021-05-15,344.26,326.39,416.58
2021-05-16,344.26,326.39,416.58
2021-05-17,343.65,324.41,415.52
2021-05-18,341.11,322.22,411.94
2021-05-19,339.44,322.59,410.86
2021-05-20,341.52,328.83,415.28
2021-05-21,342.04,327.01,414.94
2021-05-22,342.04,327.01,414.94
2021-05-23,342.04,327.01,414.94
2021-05-24,343.96,332.51,419.17
2021-05-25,343.18,332.97,418.24
2021-05-26,343.27,334.13,419.07
2021-05-27,344.6,332.88,419.29
2021-05-28,345.64,333.93,420.04
2021-05-29,345.64,333.93,420.04
2021-05-30,345.64,333.93,420.04
2021-05-31,345.64,333.93,420.04
2021-06-01,345.87,332.82,419.67
2021-06-02,346.36,333.47,420.33
2021-06-03,346.02,330.0,418.77
2021-06-04,347.9,335.6,422.6
2021-06-05,347.9,335.6,422.6
2021-06-06,347.9,335.6,422.6
2021-06-07,346.59,336.6,422.19
2021-06-08,346.34,336.76,422.28
2021-06-09,344.79,336.84,421.65
2021-06-10,344.98,340.35,423.61
2021-06-11,345.12,341.24,424.31
2021-06-12,345.12,341.24,424.31
2021-06-13,345.12,341.24,424.31
2021-06-14,344.3,344.51,425.26
2021-06-15,343.41,342.26,424.48
2021-06-16,340.76,341.01,422.11
2021-06-17,338.65,345.34,421.97
2021-06-18,332.96,342.63,414.92
2021-06-19,332.96,342.63,414.92
2021-06-20,332.96,342.63,414.92
2021-06-21,338.78,344.36,420.86
2021-06-22,339.45,347.57,423.11
2021-06-23,338.78,347.74,422.6
2021-06-24,341.98,349.89,425.1
2021-06-25,344.45,349.46,426.61
2021-06-26,344.45,349.46,426.61
2021-06-27,344.45,349.46,426.61
2021-06-28,342.8,353.71,427.47
2021-06-29,342.86,354.99,427.7
2021-06-30,344.95,354.43,428.06
2021-07-01,346.36,354.57,430.43
2021-07-02,347.94,358.64,433.72
2021-07-03,347.94,358.64,433.72
2021-07-04,347.94,358.64,433.72
2021-07-05,347.94,358.64,433.72
2021-07-06,345.82,360.19,432.93
2021-07-07,346.92,360.95,434.46
2021-07-08,344.38,358.77,430.92
2021-07-09,348.73,361.01,435.52
2021-07-10,348.73,361.01,435.52
2021-07-11,348.73,361.01,435.52
2021-07-12,350.03,362.42,437.08
2021-07-13,349.0,362.42,435.59
2021-07-14,349.41,363.07,436.24
2021-07-15,349.94,360.52,434.75
2021-07-16,346.74,357.6,431.34
2021-07-17,346.74,357.6,431.34
2021-07-18,346.74,357.6,431.34
2021-07-19,339.88,354.67,424.97
2021-07-20,345.08,358.79,431.06
2021-07-21,347.99,361.56,434.55
2021-07-22,348.26,363.95,435.46
2021-07-23,350.57,368.2,439.94
2021-07-24,350.57,368.2,439.94
2021-07-25,350.57,368.2,439.94
2021-07-26,351.41,368.49,441.02
2021-07-27,350.62,364.43,439.01
2021-07-28,349.36,365.83,438.83
2021-07-29,350.82,366.48,440.65
2021-07-30,349.48,364.57,438.51
2021-07-31,349.48,364.57,438.51
2021-08-01,349.48,364.57,438.51
2021-08-02,348.35,364.6,437.59
2021-08-03,351.09,366.81,441.15
2021-08-04,347.99,367.34,438.98
2021-08-05,350.61,369.67,441.76
2021-08-06,352.09,368.05,442.49
2021-08-07,352.09,368.05,442.49
2021-08-08,352.09,368.05,442.49
2021-08-09,351.15,368.73,442.13
2021-08-10,352.73,366.84,442.68
2021-08-11,354.94,366.21,443.78
2021-08-12,355.23,367.53,445.11
2021-08-13,355.39,368.82,445.92
2021-08-14,355.39,368.82,445.92
2021-08-15,355.39,368.82,445.92
2021-08-16,356.57,368.98,446.97
2021-08-17,353.83,365.73,444.04
2021-08-18,350.12,362.21,439.18
2021-08-19,349.48,363.96,439.86
2021-08-20,351.16,367.73,443.36
2021-08-21,351.16,367.73,443.36
2021-08-22,351.16,367.73,443.36
2021-08-23,353.45,373.23,447.26
2021-08-24,353.74,374.37,447.97
2021-08-25,354.18,374.8,448.91
2021-08-26,352.16,372.42,446.26
2021-08-27,354.57,376.04,450.25
2021-08-28,354.57,376.04,450.25
2021-08-29,354.57,376.04,450.25
2021-08-30,354.08,380.26,452.23
2021-08-31,353.92,379.95,451.56
2021-09-01,353.55,380.58,451.8
2021-09-02,354.87,380.4,453.19
2021-09-03,354.14,381.57,453.08
2021-09-04,354.14,381.57,453.08
2021-09-05,354.14,381.57,453.08
2021-09-06,354.14,381.57,453.08
2021-09-07,351.44,382.11,451.46
2021-09-08,350.73,380.78,450.91
2021-09-09,349.31,379.47,448.98
2021-09-10,346.7,376.59,445.44
2021-09-11,346.7,376.59,445.44
2021-09-12,346.7,376.59,445.44
2021-09-13,349.3,376.33,446.58
2021-09-14,346.47,375.26,444.17
2021-09-15,348.82,378.05,447.88
2021-09-16,348.18,378.31,447.17
2021-09-17,345.64,373.83,441.4
2021-09-18,345.64,373.83,441.4
2021-09-19,345.64,373.83,441.4
2021-09-20,339.4,365.7,434.04
2021-09-21,339.11,366.15,433.63
2021-09-22,342.5,369.57,437.86
2021-09-23,347.56,372.98,443.18
2021-09-24,347.87,373.33,443.91
2021-09-25,347.87,373.33,443.91
2021-09-26,347.87,373.33,443.91
2021-09-27,348.61,370.35,442.64
2021-09-28,342.92,359.87,433.72
2021-09-29,343.77,359.28,434.45
2021-09-30,338.29,357.96,429.14
2021-10-01,343.18,360.18,434.24
2021-10-02,343.18,360.18,434.24
2021-10-03,343.18,360.18,434.24
2021-10-04,340.01,352.62,428.64
2021-10-05,343.13,357.38,433.1
2021-10-06,344.12,359.67,434.9
2021-10-07,347.63,362.97,438.66
2021-10-08,347.53,361.16,437.86
2021-10-09,347.53,361.16,437.86
2021-10-10,347.53,361.16,437.86
2021-10-11,344.98,358.39,434.69
2021-10-12,343.78,357.14,433.62
2021-10-13,343.89,360.0,435.18
2021-10-14,349.13,366.63,442.5
2021-10-15,352.85,368.94,445.87
2021-10-16,352.85,368.94,445.87
2021-10-17,352.85,368.94,445.87
2021-10-18,352.5,372.65,447.19
2021-10-19,354.46,375.47,450.64
2021-10-20,356.03,374.98,452.41
2021-10-21,355.96,377.27,453.59
2021-10-22,356.74,374.1,453.12
2021-10-23,356.74,374.1,453.12
2021-10-24,356.74,374.1,453.12
2021-10-25,357.55,377.93,455.55
2021-10-26,357.5,379.12,455.96
2021-10-27,354.98,380.0,453.94
2021-10-28,357.3,384.22,458.32
2021-10-29,358.23,386.11,459.25
2021-10-30,358.23,386.11,459.25
2021-10-31,358.23,386.11,459.25
2021-11-01,359.13,387.43,460.04
2021-11-02,360.57,389.05,461.9
2021-11-03,361.56,393.18,464.72
2021-11-04,361.35,398.22,466.91
2021-11-05,363.3,398.6,468.53
2021-11-06,363.3,398.6,468.53
2021-11-07,363.3,398.6,468.53
2021-11-08,364.32,398.06,468.93
2021-11-09,363.28,395.32,467.38
2021-11-10,361.07,389.51,463.62
2021-11-11,359.46,390.59,463.77
2021-11-12,361.28,394.7,467.27
2021-11-13,361.28,394.7,467.27
2021-11-14,361.28,394.7,467.27
2021-11-15,361.24,394.61,467.43
2021-11-16,361.93,397.42,469.28
2021-11-17,359.85,397.63,468.14
2021-11-18,359.35,401.75,469.73
2021-11-19,355.91,403.99,468.89
2021-11-20,355.91,403.99,468.89
2021-11-21,355.91,403.99,468.89
2021-11-22,356.2,399.3,467.57
2021-11-23,358.02,397.48,468.19
2021-11-24,358.03,398.76,469.44
2021-11-25,358.03,398.76,469.44
2021-11-26,349.02,391.2,458.97
2021-11-27,349.02,391.2,458.97
2021-11-28,349.02,391.2,458.97
2021-11-29,351.19,399.69,464.6
2021-11-30,344.9,393.82,455.56
2021-12-01,340.46,387.12,450.5
2021-12-02,346.61,389.91,457.4
2021-12-03,346.24,383.13,453.42
2021-12-04,346.24,383.13,453.42
2021-12-05,346.24,383.13,453.42
2021-12-06,352.82,386.2,458.79
2021-12-07,357.74,397.83,468.28
2021-12-08,357.99,399.61,469.52
2021-12-09,358.11,393.73,466.35
2021-12-10,360.23,398.01,470.74
2021-12-11,360.23,398.01,470.74
2021-12-12,360.23,398.01,470.74
2021-12-13,357.04,392.26,466.57
2021-12-14,356.17,388.2,463.36
2021-12-15,359.81,397.05,470.6
2021-12-16,359.44,386.84,466.45
2021-12-17,353.63,384.91,459.87
2021-12-18,353.63,384.91,459.87
2021-12-19,353.63,384.91,459.87
2021-12-20,349.27,380.69,454.98
2021-12-21,354.91,389.21,463.06
2021-12-22,357.39,393.95,467.69
2021-12-23,359.36,396.92,470.6
2021-12-24,359.36,396.92,470.6
2021-12-25,359.36,396.92,470.6
2021-12-26,359.36,396.92,470.6
2021-12-27,362.92,403.48,477.26
2021-12-28,363.99,401.61,476.87
2021-12-29,364.84,401.55,477.48
2021-12-30,364.07,400.35,476.16
2021-12-31,363.32,397.85,474.96
2022-01-01,363.32,397.85,474.96
2022-01-02,363.32,397.85,474.96
2022-01-03,365.68,401.68,477.71
2022-01-04,367.87,396.47,477.55
2022-01-05,364.09,384.29,468.38
2022-01-06,362.39,384.02,467.94
2022-01-07,362.31,379.86,466.09
2022-01-08,362.31,379.86,466.09
2022-01-09,362.31,379.86,466.09
2022-01-10,360.79,380.11,465.51
2022-01-11,362.54,385.82,469.75
2022-01-12,362.95,387.35,471.02
2022-01-13,361.2,377.66,464.53
2022-01-14,359.14,380.01,464.72
2022-01-15,359.14,380.01,464.72
2022-01-16,359.14,380.01,464.72
2022-01-17,359.14,380.01,464.72
2022-01-18,353.85,370.55,456.49
2022-01-19,350.35,366.48,451.75
2022-01-20,347.33,361.72,446.75
2022-01-21,342.35,351.69,437.98
2022-01-22,342.35,351.69,437.98
2022-01-23,342.35,351.69,437.98
2022-01-24,343.81,353.3,439.84
2022-01-25,342.96,345.11,434.47
2022-01-26,341.46,344.57,433.38
2022-01-27,341.55,341.1,431.24
2022-01-28,347.11,351.8,441.95
2022-01-29,347.11,351.8,441.95
2022-01-30,347.11,351.8,441.95
2022-01-31,351.08,363.05,449.91
2022-02-01,353.94,365.52,452.95
2022-02-02,356.03,368.49,457.35
2022-02-03,350.98,353.55,446.6
2022-02-04,350.87,358.01,448.7
2022-02-05,350.87,358.01,448.7
2022-02-06,350.87,358.01,448.7
2022-02-07,350.9,355.13,447.26
2022-02-08,354.54,359.12,450.94
2022-02-09,357.67,366.73,457.54
2022-02-10,352.55,358.43,449.32
2022-02-11,347.29,347.06,440.46
2022-02-12,347.29,347.06,440.46
2022-02-13,347.29,347.06,440.46
2022-02-14,345.89,347.49,439.02
2022-02-15,350.22,356.13,446.1
2022-02-16,349.67,356.04,446.6
2022-02-17,343.68,345.45,437.06
2022-02-18,340.98,341.51,434.23
2022-02-19,340.98,341.51,434.23
2022-02-20,340.98,341.51,434.23
2022-02-21,340.98,341.51,434.23
2022-02-22,336.01,338.08,429.57
2022-02-23,331.52,329.42,421.95
2022-02-24,332.34,340.49,428.3
2022-02-25,340.54,345.77,437.75
2022-02-26,340.54,345.77,437.75
2022-02-27,340.54,345.77,437.75
2022-02-28,339.34,346.8,436.63
2022-03-01,333.16,341.49,429.98
2022-03-02,339.0,347.22,437.89
2022-03-03,338.13,342.26,435.71
2022-03-04,336.47,337.3,432.17
2022-03-05,336.47,337.3,432.17
2022-03-06,336.47,337.3,432.17
2022-03-07,328.47,324.86,419.43
2022-03-08,326.53,323.35,416.25
2022-03-09,333.4,334.99,427.41
2022-03-10,332.11,331.27,425.48
2022-03-11,330.02,324.4,420.07
2022-03-12,330.02,324.4,420.07
2022-03-13,330.02,324.4,420.07
2022-03-14,330.07,318.17,417.0
2022-03-15,336.19,328.15,426.17
2022-03-16,341.36,340.32,435.62
2022-03-17,345.45,344.44,441.07
2022-03-18,347.19,351.49,444.52
2022-03-19,347.19,351.49,444.52
2022-03-20,347.19,351.49,444.52
2022-03-21,345.44,350.08,444.39
2022-03-22,348.14,356.96,449.59
2022-03-23,343.41,351.83,443.8
2022-03-24,347.06,359.65,450.49
2022-03-25,348.54,359.35,452.69
2022-03-26,348.54,359.35,452.69
2022-03-27,348.54,359.35,452.69
2022-03-28,349.49,364.91,455.91
2022-03-29,352.97,371.19,461.55
2022-03-30,352.12,367.09,458.7
2022-03-31,346.83,362.54,451.64
2022-04-01,348.01,361.85,452.92
2022-04-02,348.01,361.85,452.92
2022-04-03,348.01,361.85,452.92
2022-04-04,349.24,369.3,456.8
2022-04-05,346.34,361.1,451.03
2022-04-06,344.75,353.26,446.52
2022-04-07,345.97,354.1,448.77
2022-04-08,347.37,349.15,447.57
2022-04-09,347.37,349.15,447.57
2022-04-10,347.37,349.15,447.57
2022-04-11,343.2,340.89,439.92
2022-04-12,342.22,339.45,438.29
2022-04-13,345.76,346.35,443.31
2022-04-14,344.29,338.43,437.79
2022-04-15,344.29,338.43,437.79
2022-04-16,344.29,338.43,437.79
2022-04-17,344.29,338.43,437.79
2022-04-18,344.1,338.69,437.97
2022-04-19,349.12,346.26,445.04
2022-04-20,351.53,341.21,444.71
2022-04-21,347.71,334.15,438.06
2022-04-22,338.27,325.4,426.04
2022-04-23,338.27,325.4,426.04
2022-04-24,338.27,325.4,426.04
2022-04-25,340.56,329.58,428.51
2022-04-26,332.45,317.14,416.1
2022-04-27,333.03,316.76,417.27
2022-04-28,339.29,328.01,427.81
2022-04-29,329.69,313.25,412.0
2022-04-30,329.69,313.25,412.0
2022-05-01,329.69,313.25,412.0
2022-05-02,330.74,318.48,414.48
2022-05-03,331.25,318.82,416.38
2022-05-04,340.59,329.6,429.06
2022-05-05,330.24,313.0,413.81
2022-05-06,329.07,309.25,411.34
2022-05-07,329.07,309.25,411.34
2022-05-08,329.07,309.25,411.34
2022-05-09,322.6,297.15,398.17
2022-05-10,321.83,300.76,399.09
2022-05-11,318.46,291.84,392.75
2022-05-12,317.64,291.15,392.34
2022-05-13,322.23,301.94,401.72
2022-05-14,322.23,301.94,401.72
2022-05-15,322.23,301.94,401.72
2022-05-16,322.78,298.44,400.09
2022-05-17,327.1,306.17,408.32
2022-05-18,315.55,291.14,391.86
2022-05-19,313.18,289.58,389.46
2022-05-20,312.42,288.68,389.63
2022-05-21,312.42,288.68,389.63
2022-05-22,312.42,288.68,389.63
2022-05-23,318.84,293.48,396.92
2022-05-24,319.39,287.24,393.89
2022-05-25,321.28,291.26,397.37
2022-05-26,326.45,299.33,405.31
2022-05-27,332.07,309.1,415.26
2022-05-28,332.07,309.1,415.26
2022-05-29,332.07,309.1,415.26
2022-05-30,332.07,309.1,415.26
2022-05-31,330.2,308.28,412.93
2022-06-01,328.36,306.0,409.59
2022-06-02,332.77,314.38,417.39
2022-06-03,329.35,306.2,410.54
2022-06-04,329.35,306.2,410.54
2022-06-05,329.35,306.2,410.54
2022-06-06,329.45,307.22,411.79
2022-06-07,332.17,309.87,415.74
2022-06-08,329.38,307.64,411.22
2022-06-09,323.0,299.4,401.44
2022-06-10,314.37,288.84,389.8
2022-06-11,314.37,288.84,389.8
2022-06-12,314.37,288.84,389.8
2022-06-13,305.58,275.41,375.0
2022-06-14,304.3,275.91,373.87
2022-06-15,307.23,282.8,379.2
2022-06-16,299.9,271.39,366.65
2022-06-17,298.72,274.69,365.86
2022-06-18,298.72,274.69,365.86
2022-06-19,298.72,274.69,365.86
2022-06-20,298.72,274.69,365.86
2022-06-21,305.29,281.08,375.07
2022-06-22,304.61,280.67,374.39
2022-06-23,306.74,284.85,378.06
2022-06-24,315.02,294.61,390.08
2022-06-25,315.02,294.61,390.08
2022-06-26,315.02,294.61,390.08
2022-06-27,314.36,292.45,388.59
2022-06-28,309.34,283.54,380.65
2022-06-29,310.05,283.8,380.34
2022-06-30,307.82,280.28,377.25
2022-07-01,310.85,282.13,381.24
2022-07-02,310.85,282.13,381.24
2022-07-03,310.85,282.13,381.24
2022-07-04,310.85,282.13,381.24
2022-07-05,309.71,286.96,381.96
2022-07-06,310.41,288.8,383.25
2022-07-07,313.95,294.98,388.99
2022-07-08,313.46,295.35,388.67
2022-07-09,313.46,295.35,388.67
2022-07-10,313.46,295.35,388.67
2022-07-11,311.7,289.04,384.23
2022-07-12,309.97,286.24,380.83
2022-07-13,307.75,285.65,378.83
2022-07-14,306.4,286.67,377.91
2022-07-15,312.66,291.87,385.13
2022-07-16,312.66,291.87,385.13
2022-07-17,312.66,291.87,385.13
2022-07-18,310.65,289.4,381.95
2022-07-19,318.11,298.3,392.27
2022-07-20,318.74,303.03,394.77
2022-07-21,320.41,307.38,398.79
2022-07-22,319.06,301.99,395.09
2022-07-23,319.06,301.99,395.09
2022-07-24,319.06,301.99,395.09
2022-07-25,319.96,300.27,395.57
2022-07-26,317.54,294.37,390.89
2022-07-27,322.01,306.81,401.04
2022-07-28,325.23,309.81,406.07
2022-07-29,328.66,315.46,411.99
2022-07-30,328.66,315.46,411.99
2022-07-31,328.66,315.46,411.99
2022-08-01,328.04,315.27,410.77
2022-08-02,324.04,314.33,408.06
2022-08-03,328.16,322.89,414.45
2022-08-04,327.36,324.4,414.17
2022-08-05,327.97,321.75,413.47
2022-08-06,327.97,321.75,413.47
2022-08-07,327.97,321.75,413.47
2022-08-08,328.42,320.71,412.99
2022-08-09,327.91,317.08,411.35
2022-08-10,333.2,325.93,419.99
2022-08-11,333.71,324.08,419.99
2022-08-12,337.83,330.39,427.1
2022-08-13,337.83,330.39,427.1
2022-08-14,337.83,330.39,427.1
2022-08-15,339.37,333.06,428.86
2022-08-16,341.74,332.28,429.7
2022-08-17,340.2,328.49,426.65
2022-08-18,340.58,329.28,427.89
2022-08-19,337.04,322.86,422.14
2022-08-20,337.04,322.86,422.14
2022-08-21,337.04,322.86,422.14
2022-08-22,330.76,314.36,413.35
2022-08-23,329.11,314.1,412.35
2022-08-24,329.86,315.01,413.67
2022-08-25,333.15,320.58,419.51
2022-08-26,322.93,307.44,405.31
2022-08-27,322.93,307.44,405.31
2022-08-28,322.93,307.44,405.31
2022-08-29,321.1,304.41,402.63
2022-08-30,318.04,301.02,398.21
2022-08-31,315.65,299.27,395.18
2022-09-01,317.06,299.4,396.42
2022-09-02,313.76,295.17,392.24
2022-09-03,313.76,295.17,392.24
2022-09-04,313.76,295.17,392.24
2022-09-05,313.76,295.17,392.24
2022-09-06,312.2,293.05,390.76
2022-09-07,316.33,298.97,397.78
2022-09-08,318.24,300.52,400.38
2022-09-09,322.28,307.09,406.6
2022-09-10,322.28,307.09,406.6
2022-09-11,322.28,307.09,406.6
2022-09-12,324.57,310.74,410.97
2022-09-13,311.73,293.7,393.1
2022-09-14,312.06,296.03,394.6
2022-09-15,310.36,291.1,390.12
2022-09-16,308.05,289.32,385.56
2022-09-17,308.05,289.32,385.56
2022-09-18,308.05,289.32,385.56
2022-09-19,310.15,291.05,388.55
2022-09-20,307.02,288.73,384.09
2022-09-21,301.81,283.56,377.39
2022-09-22,300.52,280.07,374.22
2022-09-23,295.86,275.51,367.95
2022-09-24,295.86,275.51,367.95
2022-09-25,295.86,275.51,367.95
2022-09-26,292.72,274.37,364.31
2022-09-27,291.3,274.48,363.38
2022-09-28,296.73,279.94,370.53
2022-09-29,292.21,271.87,362.79
2022-09-30,287.3,267.26,357.18
2022-10-01,287.3,267.26,357.18
2022-10-02,287.3,267.26,357.18
2022-10-03,294.79,273.53,366.61
2022-10-04,303.14,282.13,377.97
2022-10-05,302.79,281.98,377.09
2022-10-06,299.23,279.76,373.2
2022-10-07,292.97,269.1,362.79
2022-10-08,292.97,269.1,362.79
2022-10-09,292.97,269.1,362.79
2022-10-10,291.96,266.41,360.02
2022-10-11,292.29,262.75,357.74
2022-10-12,292.16,262.66,356.56
2022-10-13,300.56,268.82,365.97
2022-10-14,296.82,260.74,357.63
2022-10-15,296.82,260.74,357.63
2022-10-16,296.82,260.74,357.63
2022-10-17,302.06,269.35,366.82
2022-10-18,305.47,271.48,371.13
2022-10-19,304.35,270.49,368.5
2022-10-20,303.31,269.11,365.41
2022-10-21,310.88,275.42,374.29
2022-10-22,310.88,275.42,374.29
2022-10-23,310.88,275.42,374.29
2022-10-24,315.05,278.45,378.87
2022-10-25,318.49,284.21,384.92
2022-10-26,318.38,277.93,382.02
2022-10-27,320.46,272.87,379.98
2022-10-28,328.58,281.22,389.02
2022-10-29,328.58,281.22,389.02
2022-10-30,328.58,281.22,389.02
2022-10-31,327.42,277.95,386.21
2022-11-01,326.41,275.11,384.52
2022-11-02,321.36,265.68,374.87
2022-11-03,319.87,260.49,371.01
2022-11-04,324.14,264.68,376.35
2022-11-05,324.14,264.68,376.35
2022-11-06,324.14,264.68,376.35
2022-11-07,328.42,267.59,379.95
2022-11-08,331.71,269.54,382.0
2022-11-09,325.34,263.32,374.13
2022-11-10,337.26,282.75,394.69
2022-11-11,337.79,287.96,398.51
2022-11-12,337.79,287.96,398.51
2022-11-13,337.79,287.96,398.51
2022-11-14,335.77,285.44,395.12
2022-11-15,336.21,289.39,398.49
2022-11-16,336.07,285.44,395.45
2022-11-17,336.1,284.81,394.24
2022-11-18,337.37,284.82,396.03
2022-11-19,337.37,284.82,396.03
2022-11-20,337.37,284.82,396.03
2022-11-21,337.05,281.89,394.59
2022-11-22,340.96,285.95,399.9
2022-11-23,341.95,288.82,402.42
2022-11-24,341.95,288.82,402.42
2022-11-25,343.52,286.92,402.33
2022-11-26,343.52,286.92,402.33
2022-11-27,343.52,286.92,402.33
2022-11-28,338.49,282.71,395.91
2022-11-29,338.48,280.57,395.23
2022-11-30,346.15,293.36,407.68
2022-12-01,344.41,293.72,407.38
2022-12-02,344.74,292.55,406.91
2022-12-03,344.74,292.55,406.91
2022-12-04,344.74,292.55,406.91
2022-12-05,340.03,287.64,399.59
2022-12-06,336.46,281.68,393.83
2022-12-07,336.44,280.53,393.16
2022-12-08,338.46,283.85,396.24
2022-12-09,335.37,282.04,393.28
2022-12-10,335.37,282.04,393.28
2022-12-11,335.37,282.04,393.28
2022-12-12,340.62,285.58,398.95
2022-12-13,341.81,288.65,401.97
2022-12-14,340.22,286.51,399.4
2022-12-15,332.8,276.89,389.63
2022-12-16,328.97,274.25,383.27
2022-12-17,328.97,274.25,383.27
2022-12-18,328.97,274.25,383.27
2022-12-19,327.38,269.75,380.02
2022-12-20,328.38,269.54,380.54
2022-12-21,333.6,273.45,386.23
2022-12-22,330.26,266.76,380.72
2022-12-23,331.93,267.36,382.91
2022-12-24,331.93,267.36,382.91
2022-12-25,331.93,267.36,382.91
2022-12-26,331.93,267.36,382.91
2022-12-27,332.37,263.58,381.4
2022-12-28,328.57,260.1,376.66
2022-12-29,332.06,266.44,383.44
2022-12-30,331.33,266.28,382.43
2022-12-31,331.33,266.28,382.43
2023-01-01,331.33,266.28,382.43
2023-01-02,331.33,266.28,382.43
2023-01-03,331.22,264.48,380.82
2023-01-04,332.56,265.74,383.76
2023-01-05,329.22,261.58,379.38
2023-01-06,336.28,268.8,388.08
2023-01-07,336.28,268.8,388.08
2023-01-08,336.28,268.8,388.08
